666361116231004161;Labit Quentin;«Le rugby ,  c'est l'histoire d'un ballon avec des copains autour et quand il n'y a plus de ballon ,  il… URL ;Mon Nov 16 22:04:05 CET 2015;rugby;2
666360672868003841;Serge Poznanski;lequipe :  Michael Cheika n'entraînera pas l'Angleterre URL URL ;Mon Nov 16 22:02:19 CET 2015;rugby;1
666360566991032321;Dany Veilleux;Rugby - ANG - Michael Cheika n'entraînera pas l'Angleterre - URL URL ;Mon Nov 16 22:01:54 CET 2015;rugby;1
666360353916379136;MonoChrome;@ non mais je l'appel comme ça parce qu'elle était surexcitée et gueulait à tout va  " rugby  !  plaquage booooum !  rugby  !  !  !  "   XD ;Mon Nov 16 22:01:03 CET 2015;rugby;1
666360351315894272;Haiti News Network;Rugby - Top 14 - Bonfils raconte comment il a échappé aux attentats URL ;Mon Nov 16 22:01:02 CET 2015;rugby;2
666360337462116353;Chasse Alexia;# olympique Racing Métro 92  :  Fin du match URL ;Mon Nov 16 22:00:59 CET 2015;rugby;1
666360169782210560;Intefree Sport;# - ANG - Michael Cheika n'entraînera pas l'Angleterre - URL ;Mon Nov 16 22:00:19 CET 2015;rugby;1
666360129776955392;LeursGuerresNosMorts;Comment peut on aimer le rugby d'aujourd'hui quand on a connu Castaignède ,  Ibanez ,  Dallaglio ,  Johnson ,  Wood ,  Stringer ,  O'gara ,  BOD ,  ;Mon Nov 16 22:00:09 CET 2015;rugby;1
666359605321187328;MonoChrome;@ @ bah en meme temps t'es à côté de rugby donc bon x)) # ;Mon Nov 16 21:58:04 CET 2015;rugby;1
666359537243439105;Pierre Arnaud;Maynadier  :   " On est plus fort que ça ,  il ne faut pas s'arrêter de vivre ,  d'aller au stade ,   .  .  .   URL via @ ;Mon Nov 16 21:57:48 CET 2015;rugby;2
666359492158685184;Sportime168;Rugby – Top 14 – Luke Charteris va quitter le Racing 92 pour Bath URL ;Mon Nov 16 21:57:37 CET 2015;rugby;2
666359489281458176;Sportime168;Rugby – Top 14 – Matt Giteau toujours au repos URL ;Mon Nov 16 21:57:37 CET 2015;rugby;2
666359367999078401;Holm;Mon prof d'histoire yest tellement à fond dans le rugby y a une montre stade toulousain ;Mon Nov 16 21:57:08 CET 2015;rugby;1
666359313351516160;Pierre Arnaud;Attentats de Paris - Rémi Bonfils était au Carillon vendredi soir et a évité le pire  URL via @ ;Mon Nov 16 21:56:55 CET 2015;rugby;0
666359107134300161;Clem©;@ déjà qd on avait fait un rugby ? c'était génial ? ? ;Mon Nov 16 21:56:06 CET 2015;rugby;1
