666361095876120576;Frédéric KOUAME;Le débat sur France2 est il un débat pour trouver des solutions aux attentats de Paris ou une campagne de chapelle# ;Mon Nov 16 22:04:00 CET 2015;campagne;1
666361087919566848;Patachoux;@  c'est pathétique  !  les experts présents ouvrent des débats pertinents mais les politiques sont en campagne  !  ;Mon Nov 16 22:03:58 CET 2015;campagne;1
666361011436437504;dou mv;@ LA CAMPAGNE ;Mon Nov 16 22:03:40 CET 2015;campagne;1
666360974941790208;Etienne Réveillon;Où est passée la dignité de @ qui n'a jamais fait autant campagne que depuis vendredi  ?  URL ;Mon Nov 16 22:03:31 CET 2015;campagne;1
666360942540779520;oriana;@ ça a pas l'air de leur réussir l'air pur de la campagne ;Mon Nov 16 22:03:23 CET 2015;campagne;1
666360917534244865;amber;Quelle campagne ? ;Mon Nov 16 22:03:17 CET 2015;campagne;1
666360894276898816;Spandar;J'aime une vidéo @  " Georges Marchais  :  campagne présidentielle 1981 | Archive INA "  à l'adresse URL ;Mon Nov 16 22:03:12 CET 2015;campagne;1
666360890405560320;azimk;@ @ la campagne électorale est désespérément présente ,  alors qu'on est en deuil .  .  . le pouvoir rend fou .  .  .  ;Mon Nov 16 22:03:11 CET 2015;campagne;0
666360888761442305;Gregory Gobron;@ parle de disproportion ville / campagne ?  Politique de la ville = 438 millions Politique agricole = 7 , 5 milliards # ;Mon Nov 16 22:03:10 CET 2015;campagne;1
666360841613287424;Eva;J'ai envie de partir vivre à là campagne .  ;Mon Nov 16 22:02:59 CET 2015;campagne;1
666360835422470145;Adhérez SEFPO;Début de la campagne historique visant à syndicaliser plusieurs milliers de travailleurs à temps partiel !  #érez !  ;Mon Nov 16 22:02:58 CET 2015;campagne;1
666360767390814208;? Trayton ?;Pourquoi elle fait la star comme ça niama de la campagne ;Mon Nov 16 22:02:41 CET 2015;campagne;1
666360681491333120;Ora;@ Merci pour cette campagne .  Je m'y retrouve totalement !  # ;Mon Nov 16 22:02:21 CET 2015;campagne;1
666360529825452032;jpasdenom;@ ptetre tout ca fait partit de sa campagne  !  C'est horrible a dire ??? ;Mon Nov 16 22:01:45 CET 2015;campagne;0
666360502398922752;jchevrollier;Bien triste Bruno Lemaire en campagne electorale ,  il faut se vendre .  .  .  # ;Mon Nov 16 22:01:38 CET 2015;campagne;1
666360502382145536;JFauchelevent;Bien triste Bruno Lemaire en campagne electorale ,  il faut se vendre .  .  .  # ;Mon Nov 16 22:01:38 CET 2015;campagne;1
666360488213782529;tchiobil;#  Ils y en a qui sont clairement en campagne ce soir  !  ;Mon Nov 16 22:01:35 CET 2015;campagne;1
666360469586882561;Dan Brown;Il paraît que la campagne (régionale et/ou primaire LR) a été suspendu .  .  .  Il paraît .  .  .   # ;Mon Nov 16 22:01:30 CET 2015;campagne;1
666360468861280258;fanfa pampam;@ @  quelle campagne  ?  juste la vie municipale citoyenne .  Sans vieille banderole de récup .  ;Mon Nov 16 22:01:30 CET 2015;campagne;2
666360383356149760;Antoine;@ dis toi que quand elle a été élue en 2012 ,  elle faisait campagne en même temps que ses partiels de M1 ? ;Mon Nov 16 22:01:10 CET 2015;campagne;1
666360372685889536;Maison Mickaël;Un triste spectacle . Il n'y est question que de politique et de reproches .  .  .  Le thème est plutôt la campagne des régionales # ;Mon Nov 16 22:01:07 CET 2015;campagne;1
666360343980056577;Franck Aubertot;Pujadas  !  Il serait bon que vous recentriez le débat  !  La campagne électorale ce n'est pas ce soir !   # ;Mon Nov 16 22:01:01 CET 2015;campagne;1
666360302334668800;Ludo MDS;48h après les tragédies barbares ,  la droite et son extrême ,  main dans la main ,  brise l'union nationale pour leurs campagne !  # # ;Mon Nov 16 22:00:51 CET 2015;campagne;1
666360255232757760;i  n  e  s;@ Bah non .  .  .  Je viens pas de la campagne mdrrr ? ;Mon Nov 16 22:00:39 CET 2015;campagne;1
666360198567747584;Bernard Derty;@ irrésistible ,  parlons des avantages de ceux qui vivent à la campagne par rapport à ceux des banlieues .  ;Mon Nov 16 22:00:26 CET 2015;campagne;1
666360140669583361;Moi valerie;Nous avons l impression d être face à un débat de campagne .  Madame le Pen  ,  messieurs vous êtes petits ;Mon Nov 16 22:00:12 CET 2015;campagne;1
